id,State,name,rate2010,rate2011,rate2012,rate2013,rate2014,rate2015,rate2016
21217,KY,Taylor County,"24,689","24,997","25,077","25,156","25,378","25,567","25,397"
21219,KY,Todd County,"12,427","12,433","12,639","12,486","12,466","12,437","12,295"
21221,KY,Trigg County,"14,345","14,215","14,409","14,308","14,142","14,210","14,264"
21223,KY,Trimble County,"8,803","8,812","8,830","8,808","8,732","8,763","8,620"
21225,KY,Union County,"15,287","15,277","15,114","15,111","15,168","15,053","14,880"
21227,KY,Warren County,"114,209","115,558","117,040","118,948","120,651","123,159","125,532"
21229,KY,Washington County,"11,743","11,781","11,879","11,920","11,994","12,105","12,189"
21231,KY,Wayne County,"20,831","20,883","20,789","20,676","20,462","20,404","20,453"
21233,KY,Webster County,"13,595","13,543","13,476","13,392","13,234","13,239","13,316"
21235,KY,Whitley County,"35,747","35,656","35,621","35,751","35,743","36,000","36,096"
21237,KY,Wolfe County,"7,352","7,366","7,205","7,275","7,237","7,230","7,159"
21239,KY,Woodford County,"25,032","24,921","25,072","25,294","25,591","25,876","26,124"
22001,LA,Acadia Parish,"61,850","61,775","61,884","62,169","62,562","62,601","62,645"
22003,LA,Allen Parish,"25,738","25,727","25,566","25,597","25,644","25,602","25,684"
22005,LA,Ascension Parish,"107,851","110,039","112,235","114,557","117,291","119,373","121,587"
22007,LA,Assumption Parish,"23,352","23,201","23,089","23,207","23,028","22,846","22,695"
22009,LA,Avoyelles Parish,"42,090","41,830","41,612","41,308","41,147","41,077","41,117"
22011,LA,Beauregard Parish,"35,848","36,074","36,313","36,241","36,216","36,477","36,927"
22013,LA,Bienville Parish,"14,329","14,232","14,167","13,945","13,771","13,871","13,865"
22015,LA,Bossier Parish,"117,628","120,039","123,165","123,894","124,894","125,588","126,057"
22017,LA,Caddo Parish,"255,694","257,005","257,396","255,224","252,747","251,405","248,851"
22019,LA,Calcasieu Parish,"193,104","193,825","194,563","195,491","196,815","198,693","200,601"
22021,LA,Caldwell Parish,"10,138","10,095","10,012","9,932","9,923","10,032","10,087"
22023,LA,Cameron Parish,"6,901","6,690","6,627","6,688","6,697","6,802","6,882"
22025,LA,Catahoula Parish,"10,374","10,318","10,263","10,293","10,172","10,074","9,921"
22027,LA,Claiborne Parish,"17,153","16,947","16,851","16,653","16,371","16,251","16,132"
22029,LA,Concordia Parish,"20,831","20,822","20,458","20,450","20,413","20,197","19,920"
22031,LA,De Soto Parish,"26,683","26,774","26,991","27,026","27,005","27,064","27,149"
22033,LA,East Baton Rouge Parish,"440,723","441,268","443,039","444,527","445,864","446,216","447,037"
22035,LA,East Carroll Parish,"7,724","7,662","7,573","7,503","7,454","7,295","7,271"
22037,LA,East Feliciana Parish,"20,170","20,128","19,943","19,675","19,806","19,675","19,683"
22039,LA,Evangeline Parish,"33,965","33,851","33,754","33,814","33,758","33,789","33,709"
22041,LA,Franklin Parish,"20,820","20,771","20,605","20,522","20,460","20,403","20,330"
22043,LA,Grant Parish,"22,345","22,379","22,404","22,346","22,400","22,346","22,365"
22045,LA,Iberia Parish,"73,252","73,542","73,890","73,988","73,889","73,953","73,273"
22047,LA,Iberville Parish,"33,363","33,343","33,319","33,332","33,090","33,136","32,920"
22049,LA,Jackson Parish,"16,293","16,344","16,237","16,114","15,968","15,866","15,808"
22051,LA,Jefferson Parish,"432,755","433,983","434,312","434,770","434,858","435,555","436,523"
22053,LA,Jefferson Davis Parish,"31,628","31,578","31,441","31,283","31,424","31,434","31,413"
22055,LA,Lafayette Parish,"222,178","224,297","227,083","231,247","235,656","239,429","241,398"
22057,LA,Lafourche Parish,"96,686","96,988","97,074","97,148","97,750","98,162","98,305"
22059,LA,LaSalle Parish,"14,916","14,948","14,877","14,826","14,874","15,004","15,052"
22061,LA,Lincoln Parish,"46,864","47,062","47,123","47,404","47,409","47,719","47,745"
22063,LA,Livingston Parish,"128,707","130,221","131,940","134,175","135,695","137,675","140,138"
22065,LA,Madison Parish,"12,100","11,972","12,206","11,899","11,805","11,575","11,528"
22067,LA,Morehouse Parish,"27,896","27,502","27,454","27,012","26,732","26,428","26,071"
22069,LA,Natchitoches Parish,"39,525","39,538","39,491","39,225","39,275","39,137","39,162"
22071,LA,Orleans Parish,"347,903","360,840","370,138","378,886","384,355","389,738","391,495"
22073,LA,Ouachita Parish,"153,976","154,623","155,342","156,142","156,504","157,018","156,983"
22075,LA,Plaquemines Parish,"23,123","23,629","23,893","23,597","23,397","23,568","23,464"
22077,LA,Pointe Coupee Parish,"22,757","22,833","22,706","22,398","22,320","22,245","22,159"
22079,LA,Rapides Parish,"131,791","132,047","132,184","132,482","132,461","132,316","132,424"
22081,LA,Red River Parish,"9,058","9,050","9,032","8,886","8,688","8,629","8,550"
22083,LA,Richland Parish,"20,741","20,885","20,912","20,875","20,715","20,529","20,430"
22085,LA,Sabine Parish,"24,234","24,432","24,310","24,213","24,073","24,146","23,977"
22087,LA,St. Bernard Parish,"36,813","39,504","41,519","43,409","44,455","45,384","45,688"
22089,LA,St. Charles Parish,"52,844","52,424","52,484","52,650","52,779","52,702","52,923"
22091,LA,St. Helena Parish,"11,168","11,013","11,036","10,843","10,612","10,569","10,512"
22093,LA,St. James Parish,"22,006","21,818","21,665","21,610","21,554","21,517","21,557"
22095,LA,St. John the Baptist Parish,"45,624","45,056","44,760","43,615","43,797","43,639","43,631"
22097,LA,St. Landry Parish,"83,495","83,422","83,490","83,510","83,823","83,790","83,883"
22099,LA,St. Martin Parish,"52,261","52,850","52,729","52,948","53,321","53,921","54,007"
22101,LA,St. Mary Parish,"54,542","54,149","53,554","53,531","53,234","52,854","52,093"
22103,LA,St. Tammany Parish,"234,568","236,832","239,323","242,427","246,026","249,968","253,602"
22105,LA,Tangipahoa Parish,"121,492","122,629","123,655","125,430","127,024","128,756","130,710"
22107,LA,Tensas Parish,"5,224","5,084","4,965","4,881","4,797","4,726","4,597"
22109,LA,Terrebonne Parish,"111,538","111,667","111,804","112,803","113,645","114,025","113,220"
22111,LA,Union Parish,"22,825","22,753","22,506","22,386","22,478","22,445","22,487"
22113,LA,Vermilion Parish,"58,074","58,221","58,637","59,282","59,537","59,961","60,205"
22115,LA,Vernon Parish,"52,743","52,308","54,179","52,889","52,161","50,706","50,569"
22117,LA,Washington Parish,"47,098","47,130","46,641","46,319","46,242","46,322","46,310"
22119,LA,Webster Parish,"41,192","41,230","40,919","40,665","40,305","40,075","39,710"
22121,LA,West Baton Rouge Parish,"23,948","24,080","24,096","24,581","25,128","25,484","25,795"
22123,LA,West Carroll Parish,"11,577","11,515","11,497","11,456","11,501","11,282","11,114"
22125,LA,West Feliciana Parish,"15,624","15,472","15,442","15,419","15,349","15,368","15,344"
22127,LA,Winn Parish,"15,283","15,138","15,054","14,784","14,736","14,527","14,376"
23001,ME,Androscoggin County,"107,705","107,394","107,539","107,370","107,408","107,245","107,319"
23003,ME,Aroostook County,"71,721","71,362","70,774","70,048","69,490","68,752","67,959"
23005,ME,Cumberland County,"281,484","282,767","284,133","286,124","288,258","290,464","292,041"
23007,ME,Franklin County,"30,720","30,705","30,629","30,478","30,203","30,039","30,001"
23009,ME,Hancock County,"54,369","54,530","54,542","54,635","54,550","54,268","54,419"
23011,ME,Kennebec County,"122,105","121,787","121,636","121,185","121,167","120,209","120,569"
23013,ME,Knox County,"39,719","39,688","39,639","39,639","39,785","39,779","39,744"
23015,ME,Lincoln County,"34,391","34,281","34,222","34,186","34,182","34,017","34,216"
23017,ME,Oxford County,"57,774","57,772","57,490","57,343","57,291","57,156","57,217"
23019,ME,Penobscot County,"153,872","153,814","153,589","153,518","153,500","152,478","151,806"
23021,ME,Piscataquis County,"17,546","17,352","17,258","17,173","17,021","16,926","16,843"
23023,ME,Sagadahoc County,"35,230","35,103","35,109","35,031","35,086","35,173","35,273"
23025,ME,Somerset County,"52,249","51,933","51,854","51,731","51,258","51,056","50,915"
23027,ME,Waldo County,"38,816","38,808","38,914","38,948","39,000","39,129","39,364"
23029,ME,Washington County,"32,823","32,712","32,514","32,225","31,834","31,604","31,450"
23031,ME,York County,"197,206","198,223","199,053","199,442","200,686","201,158","202,343"
24001,MD,Allegany County,"75,021","74,586","73,975","73,618","73,045","72,531","72,130"
24003,MD,Anne Arundel County,"539,310","545,017","550,641","555,897","559,966","563,837","568,346"
24005,MD,Baltimore County,"806,241","813,169","818,282","823,295","826,518","829,209","831,026"
24009,MD,Calvert County,"88,945","89,291","89,685","90,477","90,601","90,620","91,251"
24011,MD,Caroline County,"33,062","32,912","32,640","32,658","32,524","32,591","32,850"
24013,MD,Carroll County,"167,210","167,238","167,191","167,476","167,700","167,651","167,656"
24015,MD,Cecil County,"101,163","101,635","101,776","101,917","102,180","102,397","102,603"
24017,MD,Charles County,"147,148","149,282","150,770","152,821","154,567","155,923","157,705"
24019,MD,Dorchester County,"32,655","32,694","32,476","32,595","32,537","32,391","32,258"
24021,MD,Frederick County,"234,202","237,322","239,610","241,180","243,569","245,377","247,591"
24023,MD,Garrett County,"30,084","30,101","29,904","29,952","29,658","29,446","29,425"
24025,MD,Harford County,"245,240","246,704","248,661","249,210","249,839","250,138","251,032"
24027,MD,Howard County,"288,674","293,898","299,605","304,534","308,151","312,711","317,233"
24029,MD,Kent County,"20,192","20,238","19,986","19,819","19,793","19,768","19,730"
24031,MD,Montgomery County,"976,321","992,928","1,006,218","1,017,759","1,027,780","1,036,233","199,999"
24033,MD,Prince George's County,"865,821","874,983","882,465","891,302","900,647","906,003","908,049"
24035,MD,Queen Anne's County,"47,835","48,329","48,520","48,495","48,727","48,889","48,929"
24037,MD,St. Mary's County,"105,752","107,781","109,071","109,607","110,483","111,628","112,587"
24039,MD,Somerset County,"26,480","26,330","26,117","26,049","25,653","25,746","25,928"
24041,MD,Talbot County,"37,884","37,973","38,055","37,914","37,569","37,523","37,278"
24043,MD,Washington County,"147,735","148,827","149,215","149,321","149,459","149,570","150,292"
24045,MD,Wicomico County,"98,937","100,113","100,555","100,944","101,538","102,019","102,577"
24047,MD,Worcester County,"51,477","51,437","51,511","51,431","51,438","51,380","51,444"
24510,MD,Baltimore city,"621,195","620,815","622,722","622,858","623,353","621,402","614,664"
25001,MA,Barnstable County,"215,908","215,372","214,915","214,844","214,858","214,621","214,276"
25003,MA,Berkshire County,"131,280","130,515","130,201","129,409","128,633","127,671","126,903"
25005,MA,Bristol County,"549,200","549,400","551,341","552,637","555,071","556,967","558,324"
25007,MA,Dukes County,"16,556","16,678","16,793","17,146","17,283","17,217","17,246"
25009,MA,Essex County,"745,690","751,507","757,163","764,129","770,391","776,111","779,018"
25011,MA,Franklin County,"71,311","71,606","71,536","71,149","70,965","70,550","70,382"
25013,MA,Hampden County,"464,194","465,973","466,578","467,206","469,033","469,078","468,467"
25015,MA,Hampshire County,"159,276","160,134","160,418","160,851","161,043","161,049","161,816"
25017,MA,Middlesex County,"1,507,213","1,523,717","1,540,330","1,556,956","1,569,953","1,581,037","199,999"
25019,MA,Nantucket County,"10,164","10,137","10,312","10,529","10,765","10,858","11,008"
25021,MA,Norfolk County,"673,106","678,262","683,121","688,749","692,143","694,895","697,181"
25023,MA,Plymouth County,"495,985","498,268","499,622","503,281","506,937","509,880","513,565"
25025,MA,Suffolk County,"725,361","736,602","749,469","759,670","768,537","776,688","784,230"
25027,MA,Worcester County,"800,280","803,752","806,209","810,230","814,299","817,618","819,589"
26001,MI,Alcona County,"10,890","10,776","10,609","10,573","10,439","10,333","10,352"
26003,MI,Alger County,"9,565","9,550","9,495","9,495","9,424","9,347","9,219"
26005,MI,Allegan County,"111,502","111,550","111,929","112,415","113,778","114,661","115,548"
26007,MI,Alpena County,"29,539","29,339","29,208","29,012","28,932","28,791","28,704"
26009,MI,Antrim County,"23,499","23,385","23,336","23,219","23,244","23,133","23,144"
26011,MI,Arenac County,"15,853","15,617","15,495","15,412","15,324","15,280","15,122"
26013,MI,Baraga County,"8,842","8,818","8,708","8,682","8,623","8,546","8,503"
26015,MI,Barry County,"59,081","58,970","59,068","59,134","59,283","59,393","59,702"
26017,MI,Bay County,"107,688","107,498","107,091","106,910","106,232","105,557","104,747"
26019,MI,Benzie County,"17,512","17,431","17,389","17,400","17,511","17,436","17,572"
26021,MI,Berrien County,"156,793","156,518","156,093","155,501","155,439","154,629","154,010"
26023,MI,Branch County,"45,172","43,897","43,771","43,539","43,669","43,607","43,427"
26025,MI,Calhoun County,"136,025","135,245","134,777","134,869","134,976","134,447","134,386"
26027,MI,Cass County,"52,188","52,459","52,050","51,848","51,813","51,665","51,599"
26029,MI,Charlevoix County,"25,910","26,039","26,107","26,199","26,167","26,215","26,174"
26031,MI,Cheboygan County,"26,080","25,937","25,782","25,617","25,681","25,415","25,401"
26033,MI,Chippewa County,"38,599","38,898","39,035","38,630","38,256","38,003","37,724"
26035,MI,Clare County,"31,004","30,967","30,791","30,579","30,703","30,610","30,358"
26037,MI,Clinton County,"75,422","76,197","76,459","77,127","77,370","77,383","77,888"
26039,MI,Crawford County,"14,046","14,027","13,988","13,904","13,756","13,809","13,744"
26041,MI,Delta County,"37,066","36,935","36,838","36,830","36,573","36,407","36,202"
26043,MI,Dickinson County,"26,145","26,072","26,211","26,032","25,929","25,740","25,535"
26045,MI,Eaton County,"107,760","107,869","107,960","108,245","108,679","108,676","109,160"
26047,MI,Emmet County,"32,645","32,776","32,891","33,064","33,184","33,132","33,182"
26049,MI,Genesee County,"425,056","421,773","418,029","415,553","412,813","410,442","408,615"
26051,MI,Gladwin County,"25,719","25,843","25,511","25,530","25,460","25,210","25,122"
26053,MI,Gogebic County,"16,398","16,114","16,033","15,854","15,678","15,443","15,243"
26055,MI,Grand Traverse County,"86,987","88,169","88,998","89,998","90,869","91,624","92,084"
26057,MI,Gratiot County,"42,425","42,160","42,039","42,019","41,607","41,513","41,202"
26059,MI,Hillsdale County,"46,619","46,636","46,297","46,155","45,955","45,940","45,774"
26061,MI,Houghton County,"36,715","36,767","36,729","36,675","36,483","36,382","36,555"
26063,MI,Huron County,"33,080","32,754","32,476","32,269","32,056","31,822","31,481"
26065,MI,Ingham County,"281,065","282,034","282,363","282,587","284,058","285,735","288,051"
26067,MI,Ionia County,"63,862","63,865","63,910","64,023","64,292","64,173","64,232"
26069,MI,Iosco County,"25,827","25,559","25,387","25,380","25,419","25,352","25,327"
26071,MI,Iron County,"11,797","11,750","11,573","11,507","11,350","11,342","11,195"
26073,MI,Isabella County,"70,312","70,661","70,660","70,177","70,059","70,690","71,282"
26075,MI,Jackson County,"160,169","159,673","160,102","159,789","159,597","159,465","158,460"
26077,MI,Kalamazoo County,"250,748","252,480","255,251","257,162","258,994","259,966","261,654"
26079,MI,Kalkaska County,"17,136","17,159","17,097","17,292","17,380","17,262","17,263"
26081,MI,Kent County,"603,011","608,076","615,041","623,226","630,227","636,095","642,173"
26083,MI,Keweenaw County,"2,144","2,231","2,208","2,178","2,215","2,176","2,199"
26085,MI,Lake County,"11,513","11,481","11,474","11,382","11,331","11,393","11,496"
26087,MI,Lapeer County,"88,197","88,066","88,221","88,307","88,237","88,444","88,340"
26089,MI,Leelanau County,"21,713","21,638","21,609","21,695","21,834","21,918","21,765"
26091,MI,Lenawee County,"99,635","99,302","98,994","98,784","98,696","98,389","98,504"
26093,MI,Livingston County,"181,028","182,380","183,059","184,445","185,727","187,350","188,624"
26095,MI,Luce County,"6,604","6,525","6,497","6,525","6,435","6,438","6,358"
26097,MI,Mackinac County,"11,088","11,071","11,135","11,071","11,066","10,897","10,820"
26099,MI,Macomb County,"841,292","843,299","848,588","855,885","861,804","864,507","867,730"
26101,MI,Manistee County,"24,579","24,734","24,639","24,444","24,409","24,458","24,373"
26103,MI,Marquette County,"67,109","67,439","67,814","67,776","67,761","67,305","66,435"
